X,Y,Z,Scat_Angle,DoCA
-89.5086,-136.03,-32.975,-0.00863922,0.113719
-58.693,-149.621,-18.5133,-0.022492,1.13333
-91.5382,-125.009,-38.3935,0.0426888,1.60687
-59.6451,-100.009,-17.1994,0.00152386,0.0769213
-92.8826,-148.143,-40.7794,-0.00098601,0.312541
-55.7442,-142.377,-13.6741,0.0018456,0.176801
-72.2114,-113.735,-24.3897,0.0118337,0.845493
-92.875,-123.992,-35.2108,-0.0167047,1.46694
-56.1911,-113.959,-33.6058,-0.015984,1.38755
-56.1782,-129.352,-34.107,-0.00545044,0.966752
-99.794,-134.913,-11.7787,-0.0199019,0.157106
-54.9783,-104.671,-26.7909,-0.00391364,0.0993
-79.0595,-138.251,-28.5082,0.00561838,0.476332
-92.0452,-121.487,-29.6541,-0.00254473,0.167852
-86.9129,-129.554,-4.25826,-0.0305468,0.970315
-94.7999,-137.826,-10.5676,-0.0151331,1.63874
-93.3727,-116.446,-32.6364,0.00945956,1.11992
-85.3355,-145.693,-3.91938,0.0075451,0.895703
-65.017,-100.537,-37.2447,0.00821011,0.469073
-70.6499,-149.004,-19.1876,0.00163461,0.0100165
-65.713,-133.446,-29.5262,0.00487221,0.541227
-67.3187,-136.37,-35.5616,0.000571784,0.0322172
-81.7477,-140.859,-29.0495,-0.00670718,0.0357665
-81.832,-115.694,-14.0531,0.0222959,0.710126
-95.697,-107.894,-16.685,0.00586701,0.0186
-85.3001,-133.103,-41.8443,-0.0246942,2.13548
-60.5923,-140.982,-11.5928,-0.00112497,6.54812E-05
-62.0734,-125.348,-9.84844,-0.00194178,0.0992015
-63.3391,-121.739,-42.7696,-0.00319734,0.0450771
-73.2256,-115.209,-37.3469,0.00192442,0.31914
-84.458,-111.397,-20.3781,-0.0669518,2.24708
-83.8347,-122.249,-14.5827,0.021234,1.25388
-98.5,-130.971,-7.40878,0.0111317,0.358718
-95.0449,-139.399,-35.3139,0.0011038,0.0598438
-72.0006,-124.564,-43.5282,0.0130285,0.631186
-64.6459,-103.253,-29.2352,-0.0325926,1.39172
-82.832,-111.38,-20.2124,-0.00521187,0.225347
-70.9481,-132.918,-41.7661,0.00528821,0.170062
-89.1516,-133.816,-17.7337,0.0497219,0.395604
-85.4275,-140.469,-34.4104,0.0028027,0.0135964
-85.1272,-118.689,-8.75826,-0.120083,2.75819
-50.7754,-133.042,-8.95273,-0.000927709,0.0160399
-62.1928,-125.554,-20.0452,-0.00813356,0.245544
-89.5863,-101.222,-21.0033,0.00366179,3.64004
-94.4251,-148.397,-0.0212109,-0.000834504,0.0393206
-79.6915,-107.479,-9.64664,-0.0103153,0.240447
-55.1549,-101.917,-39.7853,0.00707137,0.0348172
-97.1538,-122.033,-30.1661,-0.00442942,0.821775
-51.7159,-139.038,-14.2745,-0.0263756,0.127423
-56.9744,-118.27,-36.5605,0.0273395,0.500752
-88.4146,-147.899,-9.26884,-0.00296483,0.480538
-93.815,-102.109,-5.67533,-0.000594933,0.0172507
-86.7537,-147.571,-17.5705,-0.0115439,0.108755
-94.7237,-131.504,-16.1318,-0.0243039,0.379987
-65.3954,-107.159,-2.38491,0.000893726,0.00742895
-80.132,-112.374,-6.19384,0.0257936,0.405723
-57.1617,-143.476,-18.4779,0.00522305,0.190933
-89.1972,-146.512,-11.4203,-0.00156646,0.0245369
-89.3406,-137.067,-27.8201,-0.0028388,0.0254371
-89.5629,-146.742,-15.8785,-0.00251757,0.121185
-88.298,-135.955,-38.6224,-0.0049948,0.354373
-99.7206,-127.073,-18.12,0.00818309,1.33673
-84.0652,-103.833,-43.2108,-0.00954086,2.94739
-87.4655,-126.164,-6.73872,-0.00399646,0.0105523
-60.8877,-109.653,-28.008,-0.00927285,0.0375611
-98.1508,-148.924,-10.2015,0.0194243,1.23669
-85.0491,-146.269,-31.5343,-0.000879201,0.141595
-87.6455,-117.535,-23.9844,0.00347977,0.0938412
-67.2363,-126.862,-2.94449,0.0199945,0.957001
-52.2529,-137.802,-14.9873,-0.012993,0.158903
-58.9384,-148.3,-21.3252,-0.000702141,0.0524092
-96.9341,-116.182,-4.35882,-0.0560692,3.07295
-94.7975,-132.943,-28.8417,0.013272,0.58158
-73.8576,-141.494,-32.1634,-0.0888765,2.47781
-72.6801,-126.055,-34.3563,0.00914551,0.857136
-89.1675,-116.05,-32.3464,-0.00585652,3.65658
-68.1523,-131.093,-4.17097,0.000450258,0.114987
-96.6779,-141.275,-3.25003,-0.0301227,1.50791
-86.5314,-112.87,-2.7653,-0.0123403,0.41772
-61.9747,-149.275,-19.0488,-0.00939964,0.0679884
-56.1681,-101.956,-32.485,-0.0223516,0.787566
-73.6215,-116.326,-6.74704,0.0143247,0.955123
-96.9419,-114.19,-34.5825,0.00295826,0.291716
-76.4664,-140.882,-24.0004,-0.0125924,1.05377
-53.2405,-129.157,-8.18403,-0.00164489,0.130461
-76.4077,-135.78,-3.94651,-0.00362343,0.0181774
-73.8187,-146.387,-7.4399,0.00273935,0.260894
-94.9952,-126.354,-3.05818,-0.00397687,0.244908
-81.3694,-149.16,-1.26035,0.00491325,2.13297
-88.6301,-138.683,-0.0277639,0.0105351,0.533563
-72.4303,-113.352,-2.7016,-0.00144704,0.042332
-77.821,-120.565,-23.7265,0.00725593,11.256
-57.8805,-127.528,-16.2363,0.00753057,0.0897666
-70.1435,-119.427,-26.879,-0.015008,0.359317
-94.2033,-120.96,-2.73805,-0.0129453,2.47162
-67.7887,-138.514,-30.8042,-0.00975811,0.365963
-55.2042,-124.239,-40.5158,-0.0493924,1.7139
-87.1107,-145.812,-7.24753,-0.00172694,0.0798024
-55.8785,-100.597,-43.4697,0.0702945,1.81447
-72.8559,-120.862,-31.3382,0.0123024,0.675968
-73.9586,-129.333,-34.1995,0.00856211,0.201324
-80.8964,-112.296,-39.4501,0.00421905,0.349863
-52.6359,-114.543,-2.95411,0.00040132,0.101002
-84.9432,-111.82,-44.5093,0.00773381,0.927619
-72.514,-119.569,-11.8256,-0.00828188,0.827195
-97.8154,-113.47,-2.54584,0.00158713,0.912792
-78.7334,-100.913,-40.7916,0.0353166,1.02819
-60.7331,-129.429,-10.652,-0.00293811,0.894159
-58.8175,-111.268,-30.7906,0.00231465,0.24243
-81.7235,-108.926,-40.1975,0.0248733,0.430501
-68.3338,-122.859,-22.0823,0.0689866,0.535467
-96.8034,-130.108,-19.6849,0.00239499,0.0411359
-69.1815,-101.424,-32.0904,-0.00930117,0.140196
-60.8341,-114.759,-6.82277,0.00331258,0.0203343
-70.5281,-111.928,-17.917,0.000809776,0.0743453
-90.2941,-146.103,-11.0074,-0.0129092,0.0606055
-77.6057,-141.376,-20.1785,0.00381811,0.0614219
-60.6402,-117.121,-27.5944,-0.000426148,0.67013
-62.2715,-145.338,-23.0392,0.00643058,5.85976
-85.638,-113.757,-29.4437,-0.0102038,1.06708
-96.7866,-107.656,-12.5446,-0.00164436,0.00408689
-55.8392,-133.882,-25.3971,0.00236929,0.109018
-69.9978,-147.172,-11.6798,0.00709283,0.241031
-72.6497,-110.4,-1.03854,0.000792182,0.212183
-89.0031,-122.064,-27.5797,0.00939913,0.588633
-79.9436,-124.951,-0.913768,-0.0269696,0.287368
-57.9459,-125.28,-12.0857,0.00199906,0.130373
-66.8807,-121.026,-0.105244,-0.00234334,0.315736
-53.4302,-122.783,-33.0459,0.0126035,1.71239
-60.3405,-120.975,-4.82435,-0.0403507,0.755904
-75.0925,-110.688,-2.30345,-0.0057078,0.0650263
-82.6727,-103.885,-23.9435,0.0206568,0.150896
-64.4172,-136.529,-17.5566,0.00878186,0.0325009
-76.7575,-107.304,-5.68297,0.0179367,0.213984
-97.7907,-118.081,-17.3435,-0.00134384,0.133406
-76.4292,-139.018,-2.16755,0.00525035,0.271593
-91.9791,-137.41,-5.67148,0.00338303,0.165694
-97.8743,-135.694,-20.4966,-0.00176007,0.0649409
-66.2196,-149.431,-13.4164,-0.00731807,1.40535
-77.1725,-147.185,-5.11404,0.0579301,0.697407
-58.0574,-146.593,-2.99511,-0.0542042,0.676416
-76.8393,-115.718,-18.5516,-0.00133078,0.056799
-79.459,-143.995,-20.0786,0.000866742,0.425498
-99.2069,-111.693,-43.7212,0.0225466,0.899065
-77.7061,-147.958,-29.6059,-0.0308389,1.06057
-64.2432,-123.823,-14.1686,-0.0351256,2.28129
-94.8965,-120.227,-40.5188,0.000863628,0.209427
-55.7535,-124.531,-29.194,0.00846355,0.100533
-75.3069,-142.723,-6.07345,-0.00823948,0.586769
-84.7317,-118.401,-28.9591,-0.00164897,0.248628
-89.1073,-142.288,-35.4764,0.117237,2.90976
-75.0546,-113.483,-30.5919,0.00382092,0.0311708
-86.4986,-117.472,-30.8977,-0.00155904,0.00115921
-81.2487,-143.872,-28.9636,0.0137217,0.480452
-68.0539,-138.952,-38.186,-0.034019,0.449056
-84.9886,-136.532,-12.5878,0.00077186,0.0859452
-63.2726,-118.68,-19.9067,-0.0119767,0.0961052
-64.4137,-136.403,-27.1701,0.000757059,0.0287544
-72.3172,-113.234,-15.2279,-0.00206468,0.0131398
-59.9871,-118.965,-10.6889,0.00816169,0.310601
-67.5799,-100.327,-1.7711,-0.00179564,0.139841
-80.1847,-135.418,-32.8767,-0.00841985,0.463235
-89.7115,-105.141,-28.8573,-0.0055639,0.136174
-99.8424,-120.949,-28.8447,0.11072,2.14792
-70.0966,-149.692,-42.1359,0.0244113,2.73646
-74.0789,-141.922,-16.5049,0.00091162,0.182154
-96.635,-122.316,-44.508,0.00948499,0.364215
-82.5035,-105.244,-13.297,0.020309,1.32477
-65.0664,-111.203,-29.6368,0.00514853,0.00995915
-87.0639,-126.116,-23.6219,-0.000705667,0.104419
-59.279,-108.829,-32.4982,-0.00170877,0.102699
-64.96,-107.743,-14.0486,0.00596059,0.112808
-97.9859,-103.223,-41.583,0.00087862,0.302205
-95.4308,-135.095,-23.3639,0.00159768,0.277081
-92.9499,-117.823,-17.5234,-0.000930275,0.286977
-91.0357,-144.215,-8.74916,-0.0103791,1.18781
-50.4108,-122.425,-25.3636,0.00299503,0.329062
-50.7471,-107.45,-44.7679,0.00295815,0.678667
-86.6893,-114.292,-41.2384,-0.0550043,1.35551
-59.8919,-129.575,-25.2393,0.0492203,0.091226
-69.6717,-116.482,-25.5096,-0.0049194,0.24589
-96.025,-118.222,-35.4439,-0.00215065,0.0111903
-137.255,-240.014,26.6061,0.0044077,0.19487
-148.338,-243.725,17.6666,-0.0042019,0.000143583
-113.905,-226.662,40.7067,0.000773112,0.0250415
-131.037,-222.013,38.7215,0.00127063,0.374862
-148.426,-221.129,38.7662,0.0177158,0.878507
-146.214,-240.427,12.2543,-0.00141096,0.0511504
-114.849,-218.219,8.95512,-0.00309503,0.565491
-108.65,-205.764,26.1977,-0.0197371,1.34922
-110.559,-206.876,2.72573,0.00863218,0.281041
-124.361,-214.989,27.3105,0.0111791,0.234498
-137.743,-242.365,40.3527,-0.00279026,0.440071
-118.624,-210.013,15.2416,-0.0129444,0.0970508
-116.265,-248.149,8.06059,-0.00356498,0.497306
-124.876,-212.049,27.5255,0.00493872,0.168756
-105.057,-229.018,24.201,0.00120961,0.483073
-128.57,-224.266,23.1342,0.000665128,0.67066
-119.174,-217.233,11.0373,0.0148229,0.276616
-149.605,-236.386,26.4317,-0.00233603,0.427594
-105.552,-230.501,19.6768,-0.000500826,0.0575196
-128.677,-219.22,15.8638,-0.0131185,0.720948
-107.644,-220.773,17.8282,-0.0132975,0.59352
-143.353,-221.287,34.3692,0.0113574,1.12261
-133.863,-248.83,30.2413,-0.00201237,0.0592191
-125.143,-221.779,11.5613,-0.000448227,0.178314
-106.254,-224.402,17.5697,0.0938929,0.524807
-105.202,-247.636,35.1365,-0.0091881,0.0433518
-113.237,-241.428,24.129,0.00273359,0.207556
-105.472,-231.644,21.7566,0.0020519,0.0574936
-127.429,-242.15,21.0825,-0.00899401,0.213763
-136.841,-243.723,9.52196,-0.000386287,0.141592
-139.026,-216.785,13.2317,0.0129801,0.905844
-130.958,-221.656,32.9786,-0.000990907,0.0599325
-142.41,-242.385,4.06597,-0.000769834,0.0244619
-138.277,-235.38,12.0944,0.00242147,0.591076
-140.211,-241.436,14.9824,0.00700306,0.125899
-126,-249.027,7.9043,0.00602681,0.0261809
-137.528,-223.226,19.1344,-0.00691575,0.541399
-127.667,-202.561,17.5397,-0.00413098,0.208929
-114.145,-246.482,2.15803,-0.000452858,0.0259274
-139.846,-232.728,19.1387,0.0257443,0.659764
-127.406,-232.188,28.5369,0.0275849,2.58194
-145.526,-224.416,43.6827,0.0183619,0.0745064
-103.162,-221.845,2.15498,0.000672,0.556266
-115.324,-229.19,34.7659,-0.0337402,0.31869
-118.747,-212.006,16.3683,0.000751797,0.0810616
-119.405,-217.49,35.3575,0.00269929,0.0531008
-144.444,-245.834,37.9047,-0.0100782,0.24494
-124.737,-238.267,10.001,-0.0219406,1.98765
-108.353,-200.482,35.2939,0.0586991,3.06708
-107.959,-218.931,20.8243,-0.00958896,0.161859
-115.337,-234.569,14.6039,0.00746277,0.393248
-128.152,-217.375,8.76701,-0.000433032,0.0130056
-142.745,-228.625,8.88624,0.00175455,0.0758799
-106.497,-233.105,1.10327,0.00363965,1.65726
-106.264,-202.745,37.2564,-0.00627321,0.128775
-115.907,-217.496,30.1728,0.021598,0.65287
-122.744,-236.679,44.1638,-0.00898395,1.15017
-114.607,-240.501,24.8408,-0.00251245,0.0208752
-107.879,-210.135,1.98759,-0.00342232,0.320031
-105.352,-240.842,32.3704,0.00573634,0.00147105
-146.048,-242.078,28.4023,-0.00892358,0.0332058
-139.07,-207.157,23.7023,-0.00136036,0.0125899
-109.855,-224.332,20.7562,-0.0047815,0.172735
-134.21,-213.979,2.98299,0.00644492,0.0136132
-106.101,-209.199,36.6531,-0.000767449,0.0137829
-123.925,-225.343,32.897,0.0282541,0.233808
-127.246,-232.006,11.7211,0.0652485,5.37938
-139.478,-248.688,25.6408,-0.00369251,0.0141078
-122.197,-233.49,25.6283,-0.00563215,0.0935582
-144.571,-231.015,4.06436,0.000586018,0.77345
-139.026,-227.912,18.175,0.00115948,0.0443181
-124.431,-248.296,29.9918,-0.0063438,0.00305509
-130.075,-239.988,11.8096,-0.0637352,3.86296
-137.619,-210.963,37.0766,-0.00306252,0.446074
-108.453,-230.342,25.4601,0.0354091,4.67271
-136.932,-238.021,0.00386032,-0.015053,0.0587323
-109.194,-205.731,9.1426,-0.00736404,0.0182473
-101.958,-227.558,21.305,-0.00341027,0.516728
-104.934,-217.272,23.2891,0.00174226,0.0357535
-127.254,-212.371,14.1272,0.00385883,0.0277944
-135.727,-222.135,28.5035,-0.00181027,0.45226
-105.55,-232.044,37.7559,-0.00193628,0.00409362
-119.483,-208.843,34.9341,0.0133011,1.88184
-112.835,-216.339,4.46473,-0.00306726,0.0552533
-116.413,-233.868,20.8561,-0.000558667,0.434725
-107.531,-238.951,10.5669,-0.00639627,0.0390444
-100.767,-230.101,11.2503,0.00522509,0.0532749
-140.399,-203.657,10.7461,-0.00127638,0.010523
-124.315,-221.767,22.427,0.00195199,0.334386
-121.009,-228.988,1.02749,0.00108829,0.0016991
-127.392,-235.7,1.67264,-0.00240555,0.0797323
-143.767,-244.023,19.297,0.0295025,2.19061
-140.3,-232.092,2.42217,0.00406805,0.907284
-102.808,-223.68,14.0576,0.00275525,0.00296326
-120.202,-219.89,20.5948,-0.00202749,1.73356
-140.536,-227.259,2.50269,-0.00455207,0.254245
-114.275,-238.995,32.8395,-0.00610997,0.201452
-115.591,-217.933,9.57786,0.0586685,4.64016
-103.124,-227.66,20.5748,0.00096816,0.0177552
-136.722,-245.931,43.3628,0.0240998,1.42802
-129.857,-240.166,8.19877,0.000356314,0.287473
-123.086,-229.911,5.94263,-0.00395086,2.45617
-117.85,-240.636,32.2435,0.0207762,1.89539
-125.808,-216.973,30.3085,0.00307129,0.022792
-145.527,-248.78,44.8023,0.00183755,0.0195665
-102.649,-227.054,34.6248,0.00741479,0.219449
-121.644,-220.242,11.2558,-0.00497284,0.127652
-121.638,-246.65,9.79914,0.0021846,0.0927543
-123.261,-211.611,41.4079,0.00856353,1.27043
-101.894,-243.99,21.5635,0.000992024,0.012572
-145.072,-241.179,39.4688,0.00426118,0.0367787
-107.203,-205.085,40.7247,-0.00383628,0.234651
-134.089,-242.41,1.44871,0.00411698,0.106846
-132.139,-207.536,18.1411,-0.0132578,1.13784
-132.874,-245.139,37.049,0.00965411,1.42023
-110.793,-208.96,5.25914,-0.00307839,0.137379
-110.334,-205.7,5.52725,0.0150837,0.612794
-101.515,-241.003,16.5164,-0.00751028,0.0284701
-109.534,-229.92,28.6333,-0.0355108,1.92803
-126.477,-224.216,40.6944,0.000931916,0.161283
-112.108,-247.472,25.8308,-0.00522961,0.195808
-124.422,-205.947,9.5957,0.00592854,0.0594481
-106.921,-247.541,1.0137,0.0185439,0.410662
-143.455,-247.663,37.0214,0.015874,0.589627
-131.739,-241.121,16.6905,-0.0126207,0.533484
-136.921,-247.465,32.1077,0.00920718,0.293435
-132.935,-244.536,25.9816,-0.00396654,0.129419
-141.972,-237.545,1.06747,-0.0081318,0.181603
-122.314,-200.793,42.7784,0.00407616,0.0846527
-108.911,-236.96,31.6311,0.00412446,0.0589446
-149.751,-211.664,21.625,-0.00649495,0.147319
-106.887,-235.816,8.37303,-0.000879331,0.133593
-139.735,-220.921,1.59146,-0.00507156,0.618818
-138.367,-219.421,34.976,-0.00441485,0.115732
-137.375,-235.214,8.79165,-0.00582834,0.478551
-111.892,-232.163,24.7855,0.00232618,0.130813
-101.884,-249.939,41.4941,-0.000363111,0.0209109
-131.125,-206.398,18.1748,-0.0109187,0.608105
-127.965,-221.497,0.988413,0.014542,0.232254
-103.797,-212.887,19.0704,0.00786928,0.5097
-139.293,-225.175,36.2981,-0.0205671,0.361897
-118.856,-230.062,6.39621,-0.00849882,0.0856978
-139.633,-245.937,11.9772,-0.0182555,2.38161
-115.33,-217.292,44.9671,0.0018859,0.364465
-118.135,-204.474,37.3801,-0.0068119,0.0193921
-112.854,-220.439,14.5782,0.00701925,1.30992
-118.936,-248.173,35.8051,0.0539988,0.867341
-144.841,-238.476,33.501,-0.00245078,0.190764
-125.53,-202.529,3.92666,-0.00145849,0.240418
-142.72,-232.268,15.4647,-0.0093993,0.193275
-123.047,-227.757,22.9108,0.0895476,1.24891
-132.175,-234.471,37.561,0.0149977,0.84381
-101.776,-240.315,6.44912,-0.000689119,0.0222628
-107.318,-247.942,20.4031,0.030758,2.52632
-111.225,-226.691,4.85971,0.0160241,3.35935
-103.541,-228.546,27.2104,0.000340461,0.00774161
-117.636,-202.779,25.7329,-0.0322285,0.640924
-140.287,-201.295,7.15922,0.00957344,0.139895
-114.839,-203.932,41.7197,0.0336031,0.154377
-121.374,-247.8,30.2341,-0.00220558,0.190444
-125.018,-229.697,18.4628,-0.0151185,0.654036
-133.413,-224.85,11.41,-0.00360364,0.566281
-115.731,-222.927,36.7003,-0.0118955,0.776692
-127.031,-221.203,7.03802,-0.0108157,0.185082
-114.211,-205.435,17.3915,0.00535536,0.401441
-116.372,-229.416,26.9807,0.00087615,0.750026
-119.025,-241.03,3.13742,0.00309828,1.66
-128.629,-205.509,5.30668,0.0122692,0.425156
-136.052,-208.246,26.3479,0.00265871,0.00891481
-125.813,-205.837,13.8957,0.00464521,3.9092
-140.612,-232.654,10.3648,-0.000660805,0.506081
-111.066,-243.005,0.727939,-0.00153861,0.212046
-119.05,-224.956,15.1619,-0.028365,0.488595
-140.827,-229.333,0.92961,-0.00213676,0.0342795
-144.659,-220.637,14.1585,0.02468,0.172887
-140.798,-228.924,40.3249,0.00579151,0.104136
-127.549,-249.194,4.02727,0.00196548,0.276984
-145.796,-227.87,25.3647,0.00307169,0.283359
-125.048,-214.542,23.0354,0.00335451,0.0540068
-122.041,-201.088,2.09713,-0.00580696,0.862275
-115.973,-247.022,26.9382,0.0150146,0.76067
-105.73,-249.892,35.013,0.00565076,0.349881
-130.525,-247.994,15.1374,-0.00260179,0.22489
-118.258,-208.44,1.32482,0.00161576,0.0706537
-137.321,-245.283,4.18354,0.00236655,0.00611793
-109.178,-225.415,2.03979,-0.0261586,0.461396
-106.26,-228.979,12.8464,-0.0304919,0.408091
-102.759,-235.49,40.3462,0.00172964,0.182378
-127.035,-209.112,39.9434,0.0045907,0.241794
-138.828,-228.346,1.30449,-0.00236566,0.00720559
-145.098,-218.816,19.208,-0.00864772,0.168885
-108.329,-237.657,30.7606,-0.00492122,0.143794
-149.591,-203.856,5.49341,0.0125046,0.163094
-142.131,-243.688,0.760355,-0.000794935,0.304263
-124.181,-210.377,42.7131,0.0120774,0.0956772
-123.442,-239.209,13.6917,-0.0131583,0.206957
-102.611,-246.579,40.5489,-0.0150206,1.15296
-144.748,-236.609,4.06843,-0.0421789,1.17254
-142.663,-246.549,23.8675,-0.019653,0.276396
-130.274,-240.228,42.408,-0.00205636,0.0123758
-129.915,-249.514,5.44012,0.0158734,0.181054
-143.944,-206.532,38.9939,-0.000771588,0.10758
-131.29,-223.994,19.7407,-0.0133286,0.282901
-148.281,-242.971,20.8793,-0.0324415,0.0767053
-123.649,-239.321,25.2829,0.00577428,0.0400913
-142.776,-246.275,13.288,-0.00516844,1.15467
-114.023,-228.412,2.58514,0.00696534,0.282664
-133.125,-241.338,29.7659,0.0093673,2.87987
-138.477,-203.881,35.2915,0.00295976,0.0236186
-122.004,-218.717,29.8487,0.000608482,0.160629
-106.904,-221.914,19.3508,0.0142365,0.635355
-148.764,-213.661,18.058,-0.00876223,1.2095
-142.142,-223.633,31.4684,-0.0016131,0.18936
-105.229,-234.499,6.41052,0.00504837,0.272328
-119.426,-235.136,3.315,0.0278586,1.16531
-118.076,-240.497,38.6838,0.00468225,0.059751
-110.544,-217.125,1.22847,-0.101648,0.272231
-142.15,-225.55,11.5089,-0.0161884,1.25679
-114.641,-249.212,42.1257,0.00423515,0.0862874
-198.536,50.0855,78.0447,-0.0162426,0.0069624
-179.269,53.6178,70.4463,-0.00445624,0.0262029
-155.104,50.5737,69.7053,0.00593497,0.1068
-170.73,50.2312,59.0915,0.00241623,0.0323104
-158.359,58.7538,45.9379,0.038904,1.31046
-155.234,90.9885,58.2864,-0.0289721,11.6625
-174.955,53.4519,70.0777,-0.0237247,0.597505
-190.848,89.2431,66.5497,-0.0240735,1.18471
-160.148,50.308,71.5298,0.0226575,0.0978984
-189.633,55.4532,61.4645,-0.030634,1.47366
-151.045,54.5054,85.1992,-0.0193068,0.0800505
-175.873,62.3739,64.5706,0.0445756,0.143243
-166.067,51.9876,80.5092,0.0273924,0.0701444
-169.983,96.5911,48.6357,-0.00689885,2.06636
-165.172,54.2997,78.7541,0.0222515,0.0508808
-161.032,50.132,79.4219,0.00907025,0.0582987
-156.618,50.8857,59.8406,0.0106055,0.0233798
-157.261,50.3015,49.2902,0.0442549,0.325296
-158.737,70.2214,50.223,-0.0017732,0.978606
-161.328,57.0595,52.3681,0.137308,1.63025
-196.89,90.6558,54.6208,-0.0147839,0.371364
-179.043,50.1531,82.8664,-0.00395838,0.00188581
-184.329,56.359,81.904,-0.00448718,0.189634
-172.714,54.3799,83.7072,0.00287862,0.327852
-152.09,50.0767,54.8802,0.00377545,0.0318284
-180.892,50.0412,86.9059,-0.00924459,0.0109763
-197.869,58.8406,52.3169,0.114568,2.49697
-160.347,64.8123,58.3131,-0.0577967,0.721407
-167.439,92.6029,56.1772,0.108926,1.36967
-163.298,59.1732,46.3066,-0.0125663,1.12623
-173.557,92.9373,52.7135,0.0260031,0.614658
-179.71,60.564,54.1218,0.0673602,9.29585
-180.322,66.1279,59.1388,0.0295927,6.26758
-167.779,53.0705,79.6491,-0.00472084,0.0102215
-150.324,70.0407,58.9294,0.0255795,1.18408
-175.025,54.1017,48.1332,0.0201039,1.43849
-181.014,62.2325,80.1662,0.0536102,3.28288
-195.852,55.512,68.6755,0.0105535,3.16247
-199.055,50.7158,72.3606,0.0183825,0.0727344
-193.519,66.8499,52.7126,0.00289972,0.0311733
-168.648,82.8874,69.4185,-0.00879655,3.11134
-169.537,78.4771,46.0782,-0.0549579,0.540774
-182.734,61.4153,58.1808,0.00646381,0.007675
-151.301,74.6017,50.2964,-0.00101392,1.70397
-192.251,62.6049,58.4462,0.0660951,0.270584
-195.296,59.4361,46.7082,-0.127791,4.25418
-175.79,65.8949,45.9465,0.0519201,4.7828
-161.397,56.5997,57.0741,-0.116566,0.432931
-198.381,78.1078,75.8037,-0.0149497,2.32738
-177.09,50.5083,87.5926,0.0108704,0.027825
-166.463,59.9814,47.4976,-0.0134644,0.00417608
-171.825,52.5012,67.9858,-0.0101067,0.00905477
-179.317,56.0908,87.1479,0.00356471,0.0785515
-193.72,61.4947,60.9325,-0.00121285,0.620192
-184.218,57.6826,52.0977,0.01488,1.38684
-191.066,52.0942,53.1404,-0.0789898,0.564699
-162.563,51.3882,57.1898,-0.0585357,3.28529
-184.824,62.3719,55.6283,-0.0035321,1.4656
-150.666,50.7488,73.5645,0.00904062,0.094583
-151.961,60.0491,67.7509,0.00488266,0.0743437
-150.305,56.5164,50.6641,0.0389671,5.94026
-170.12,53.6707,56.2411,0.00217138,0.0225472
-164.86,53.4616,79.9006,0.0848851,0.692384
-155.727,57.2815,55.8743,0.014132,0.0859351
-151.018,59.0378,85.6231,0.0489811,4.71711
-160.522,50.8584,62.0754,0.0124357,0.469705
-159.245,55.9639,52.7777,-0.00174267,0.219962
-185.058,64.5043,47.9561,0.0006316,0.0520821
-199.331,57.8931,51.4781,-0.019243,0.589493
-178.97,53.6752,70.0461,-0.0158833,0.490961
-194.578,54.5616,52.2755,-0.0677605,0.141341
-185.758,99.5774,67.8719,-0.00328095,0.209947
-186.697,84.2982,50.1564,0.0522549,10.3024
-165.701,52.7347,46.3386,-0.0171864,0.719266
-193.222,65.8736,79.8907,0.0687293,0.553587
-199.312,54.1272,50.7097,0.0062487,0.0113391
-186.344,76.4952,49.2112,0.213015,9.89491
-179.254,51.8498,56.1054,-0.00261152,0.0115701
-171.053,58.5934,83.6144,-0.0099003,0.0838664
-179.915,50.0303,83.7483,-0.00160868,0.0325265
-186.12,58.9634,47.4669,0.0058087,0.0646213
-188.356,82.1773,66.4342,0.0108796,0.0393722
-181.92,53.4822,60.032,0.00632353,0.0228598
-156.512,58.9571,50.1293,0.00393258,0.0198391
-199.332,56.2763,56.6615,0.131988,3.19399
-155.176,70.175,55.0118,-0.0184176,1.24032
-183.06,52.4237,82.2657,-0.00164375,0.11335
-179.619,51.2437,80.1843,0.00674512,0.0149799
-161.615,51.0944,79.1798,0.000833867,0.0040742
-151.678,56.8547,52.4,0.0132208,0.254662
-187.886,53.2587,88.7228,-0.00244909,0.0169495
-157.754,55.0798,53.3928,-0.00672355,0.193017
-193.7,59.9837,50.182,0.0455154,4.23443
-190.237,53.8574,64.5787,-0.0844116,1.2115
-150.113,71.7911,71.8569,-0.0192107,2.67208
-185.697,84.5498,62.4816,0.0232066,5.57884
-163.343,50.4985,86.7102,-0.000642562,0.0460624
-162.948,53.1089,74.731,0.0103484,0.150301
-165.242,52.0404,69.6339,0.034561,0.151206
-199.1,52.5966,84.1783,0.00332217,0.292764
-167.078,98.7181,62.3812,-0.00281085,0.628718
-196.382,52.7478,75.8525,-0.0115705,0.0571269
-155.655,53.3821,81.4283,-0.00115615,0.0407178
-158.105,58.1219,89.5815,-0.0451097,3.77224
-156.486,98.9086,78.3807,-0.00429903,1.15625
-191.663,50.4477,89.5524,-0.00141098,0.0456484
-198.061,66.9816,51.8889,0.0470678,3.16769
-168.671,64.4401,46.3558,0.00547287,0.127461
-152.653,52.8942,79.274,0.108694,0.506113
-152.182,61.6561,51.1608,-0.00993472,0.369311
-175.298,69.9509,58.6077,0.141016,5.54112
