-196.85	131.77	-34.141
-150.059	105.941	-19.6704
-193.795	137.889	-37.9713
-162.897	129.775	-31.0821
-178.687	102.848	-14.8974
-163.395	145.724	-17.7815
-179.725	100.846	-25.0315
-173.984	102.159	-12.9702
-178.078	149.571	-10.1259
-165.426	127.417	-21.3289
-182.133	108.994	-38.8844
-190.638	126.982	-24.842
-195.293	147.487	-23.0421
-179.866	114.982	-23.2522
-187.86	127.063	-11.21
-169.213	116.112	-2.5471
-150.819	144.623	-32.9129
-185.079	103.741	-10.1178
-176.628	121.731	-19.6448
-195.082	138.044	-3.98578
-175.701	106.74	-2.76309
-186.917	110.161	-18.696
-151.674	125.887	-10.3913
-194.672	126.323	-1.15075
-180.021	132.083	-6.26423
-172.846	133.309	-15.0222
-161.005	142.625	-17.6632
-156.83	130.904	-39.8993
-176.103	124.032	-29.8998
-162.999	138.229	-21.0245
-164.36	132.882	-0.936397
-191.698	126.018	-33.1941
-189.644	100.641	-31.7038
-192.408	135.15	-29.7032
-197.813	148.981	-33.7041
-189.723	137.385	-13.7697
-193.883	122.126	-10.5095
-177.401	119.087	-13.0722
-197.906	144.749	-29.5688
-165.772	134.39	-10.8924
-181.089	125.31	-14.6169
-178.378	114.385	-3.73567
-159.656	132.225	-16.2316
-189.537	104.734	-12.4087
-160.779	137.347	-13.8314
-156.919	146.161	-24.9647
-159.253	124.454	-6.94105
-181.345	145.812	-39.808
-192.507	129.579	-40.6669
-185.433	106.473	-8.20074
-195.229	146.848	-40.396
-195.033	102.46	-26.6308
-168.151	126.928	-6.81467
-190.945	133.271	-40.1935
-154.826	108.555	-17.8367
-183.497	143.844	-20.3639
-185.519	129.504	-28.6902
-154.826	126.647	-37.3241
-180.49	110.434	-11.3034
-173.688	126.489	-8.96891
-172.558	115.791	-17.0404
-153.32	114.915	-35.3528
-174.048	121.799	-11.4394
-197.772	101.642	-27.2569
240.328	-162.996	-101.361
245.732	-167.294	-94.4439
205.528	-198.927	-106.871
236.311	-157.159	-115.117
244.724	-163.782	-100.861
249.593	-195.885	-91.9966
226.944	-190.186	-104.561
236.103	-176.155	-118.835
206.299	-185.147	-116.009
223.847	-155.489	-113.121
200.483	-198.843	-92.159
246.594	-197.228	-92.7584
244.133	-170.996	-101.373
215.176	-192.203	-99.6376
205.897	-181.031	-110.006
248.16	-154.394	-100.428
240.017	-160.271	-109.538
202.884	-154.619	-113.826
246.186	-181.552	-104.661
214.426	-171.129	-100.709
59.4932	-96.7074	-88.0661
51.2868	-60.5145	-75.2969
77.3805	-78.7038	-62.1974
76.463	-54.754	-89.7213
99.0711	-69.2793	-78.4942
97.2212	-98.4628	-45.8231
91.3504	-79.8388	-51.8013
60.3791	-57.1563	-55.1571
62.8305	-93.7265	-55.531
65.7881	-68.2364	-71.1899
69.8114	-56.3494	-59.9342
74.3248	-94.695	-76.0479
99.2028	-91.5938	-66.3281
90.1171	-76.3833	-56.41
89.0914	-60.8171	-67.7119
58.6487	-79.9488	-77.9037
54.8692	-50.3239	-71.314
72.9175	-54.3613	-89.5056
50.2923	-87.0892	-45.1748
95.9866	-52.8649	-85.5398
64.07	-60.9586	-80.7393
77.3483	-96.2725	-47.2662
57.8641	-85.6778	-76.8219
61.9545	-60.2528	-47.1161
91.7318	-81.4641	-74.5113
52.2061	-67.5581	-58.2781
80.7421	-97.0474	-75.8047
60.2713	-92.4579	-86.9002
67.7423	-79.9705	-62.059
51.8313	-72.9155	-48.4086
50.6923	-97.2579	-83.7799
73.0514	-80.7791	-50.3966
81.4555	-76.1604	-55.2162
82.8648	-84.8095	-46.7253
56.7052	-55.8952	-81.8774
79.9362	-92.2951	-73.878
83.2532	-84.9644	-49.2887
60.5259	-76.6264	-69.8872
79.5261	-89.4279	-48.693
92.0405	-56.8711	-81.9917
77.9307	-64.4846	-75.7356
54.8743	-81.0229	-51.4934
62.3495	-84.528	-49.6527
51.1645	-53.6123	-73.8022
69.6662	-54.7891	-79.8742
65.5135	-55.5816	-54.9718
82.9993	-55.0344	-86.8715
53.7363	-88.6223	-65.0053
51.178	-68.5266	-71.1213
88.0158	-63.3441	-76.1309
52.1781	-77.7583	-72.2018
87.8309	-55.8422	-78.2972
75.4158	-57.5491	-79.6549
52.0208	-63.0144	-88.5326
57.9978	-88.4355	-71.7451
86.9521	-57.3085	-72.5516
91.4447	-54.799	-70.9153
63.2165	-54.8782	-54.6907
52.3561	-76.5355	-85.0441
57.2862	-57.1741	-78.7579
67.9113	-56.4504	-74.8857
86.0996	-54.3487	-49.8698
97.734	-72.0877	-62.977
80.6339	-73.4804	-53.6031
73.032	-60.4569	-55.1752
65.4539	-66.0437	-87.8585
53.176	-94.2357	-86.3354
81.4092	-67.6726	-48.6288
57.8445	-55.6629	-82.866
87.7842	-50.6164	-85.1277
63.1152	-94.0294	-64.5075
66.5005	-68.7724	-87.3451
98.414	-55.1808	-70.0122
65.7085	-64.2294	-65.861
54.4393	-52.7294	-81.6999
59.2424	-64.7486	-71.9301
76.809	-67.0948	-79.5629
-82.3228	-178.664	-68.9779
-63.3704	-168.468	-47.9658
-71.847	-160.664	-67.0669
-79.8923	-153.742	-47.7975
-64.3527	-157.832	-62.0536
-82.5307	-156.648	-86.2647
-58.6681	-163.277	-58.0782
-61.8963	-179.753	-77.8135
-68.3836	-197.551	-49.0409
-50.4391	-167.973	-78.8137
-72.4238	-171.122	-69.0285
-68.1142	-166.948	-65.8463
-70.3102	-199.691	-70.6637
-75.8875	-178.287	-83.1751
-62.0377	-185.281	-84.9392
-58.5138	-163.766	-52.1173
-80.6851	-160.217	-64.3144
-66.038	-151.669	-64.6257
-60.8	-152.824	-61.0321
-52.7687	-194.407	-66.8864
-61.2935	-170.195	-88.8178
-64.5495	-156.37	-71.444
-62.4787	-191.038	-71.8073
-63.6033	-150.261	-56.7657
-84.4879	-153.203	-69.4273
-76.8005	-191.627	-57.6308
-77.2202	-152.415	-49.4872
-81.198	-159.136	-52.0387
-96.0738	-183.293	-64.4079
-90.1463	-189.597	-55.1875
-72.9535	-166.566	-54.7887
-73.8037	-168.457	-78.9304
-83.4012	-176.331	-54.9581
-63.2816	-196.845	-76.1826
-64.9541	-183.684	-69.9107
-87.4936	-186.757	-82.79
-55.1389	-166.581	-77.2389
-92.4764	-169.36	-51.4304
-55.5221	-172.458	-82.3349
-81.9894	-190.244	-57.7816
-78.6856	-168.16	-59.8496
-59.7946	-194.151	-48.1006
-91.6089	-168.432	-61.9049
-65.1647	-154.286	-68.9303
-92.7919	-156.763	-47.6671
-90.254	-199.628	-52.5598
-74.4723	-188.506	-48.8199
-74.7501	-195.062	-54.6351
-72.5587	-156	-84.9907
-67.6329	-195.255	-50.8076
-52.825	-174.707	-85.6296
-59.4097	-169.068	-89.7151
-89.6271	-170.627	-86.744
-86.9796	-174.395	-67.9496
-98.5197	-154.609	-48.7902
183.088	104.769	5.43145
177.784	113.049	30.1507
150.897	145.286	11.4133
169.573	105.62	24.6315
150.164	141.123	28.5094
171.718	134.295	6.4777
191.553	130.083	3.40493
171.452	138.014	12.4586
178.736	103.548	24.2697
152	133.462	25.1998
195.343	141.953	10.6911
183.725	106.228	16.0364
173.425	135.374	8.45658
186.074	112.36	38.4012
175.122	120.63	27.9494
173.199	101.114	24.9615
167.524	128.705	44.604
160.248	103.262	1.54401
162.745	148.19	2.06273
179.154	121.901	3.53444
167.336	119.709	28.9714
179.772	112.892	32.309
196.218	131.969	5.24993
181.328	124.63	5.20973
177.721	148.136	23.84
187.942	127.293	7.57136
185.796	136.326	0.491766
152.529	112.383	13.3955
196.438	149.086	12.9575
159.422	106.431	9.20689
188.97	104.925	16.8189
160.558	144.313	15.752
191.286	112.728	23.6748
191.823	107.792	1.83081
159.591	128.735	36.9382
184.036	127.487	24.417
185.722	142.246	25.7286
158.662	109.627	14.3419
191.369	147.58	13.5422
182.356	108.604	25.0395
160.063	116.655	37.8654
184.787	127.355	33.1016
177.031	111.91	29.3965
186.865	100.342	6.33987
152.194	132.821	23.5285
176.699	119.431	18.8112
151.48	117.696	6.33151
165.837	122.61	36.1915
185.968	136.761	28.4584
153.942	130.064	12.2554
152.33	147.753	33.7274
121.59	136.39	68.7244
111.675	138.716	86.8027
140.408	126.933	57.5297
145.35	146.119	63.2852
128.184	103.85	51.1113
136.647	119.311	86.5598
130.999	132.72	50.8355
127.822	111.27	49.0066
126.15	122.719	60.7888
111.713	121.083	88.208
142.475	126.196	55.0045
-179.67	-111.087	-31.469
-161.583	-121.384	-1.83098
-189.972	-125.61	-43.7748
-196.579	-103.912	-8.91557
-193.343	-132.752	-25.322
-181.665	-149.926	-33.8986
-186.454	-113.112	-11.258
-178.815	-103.56	-10.3237
-178.701	-130.193	-0.870878
-158.258	-135.037	-44.6361
-170.616	-101.715	-8.52662
-168.802	-125.936	-10.7267
-193.203	-144.715	-6.45262
-153.924	-121.32	-34.0282
-156.846	-116.627	-12.4594
-163.587	-110.108	-7.58862
-153.009	-120.76	-18.7345
-155.624	-105.282	-9.6107
-199.625	-134.026	-12.7272
-170.08	-149.416	-23.7142
-158.028	-140.335	-3.60194
-193.837	-131.388	-28.2099
-178.859	-104.049	-10.254
-152.414	-135.559	-2.42312
-187.049	-132.06	-44.9625
-189.304	-110.365	-28.0375
-161.409	-109.623	-10.8815
-186.927	-115.116	-0.0222981
-186.672	-129.425	-19.0684
-196.597	-104.108	-19.3027
-193.554	-115.86	-29.6109
-191.483	-125.881	-34.3261
-152.581	-139.162	-8.37914
-169.978	-107.812	-19.8778
-180.18	-118.945	-44.0846
-159.088	-131.806	-18.7511
-197.253	-133.241	-15.4394
-156.146	-135.88	-9.36744
-175.984	-132.512	-38.5688
-165.047	-130.45	-13.6336
-161.066	-106.856	-34.2241
-159.62	-141.751	-16.0148
-180.162	-102.156	-37.9279
-151.261	-141.96	-35.7571
-169.598	-125.202	-28.7042
-150.329	-121.204	-4.63787
-175.197	-135.442	-2.71989
-182.081	-104.365	-31.4339
-151.547	-146.61	-8.75082
-180.396	-148.027	-5.24201
-175.078	-113.45	-13.7153
-199.238	-149.366	-7.33816
-184.571	-136.915	-24.7361
-194.439	-149.709	-3.30098
-189.065	-138.189	-27.1668
-185.092	-115.571	-1.30136
-192.655	-123.206	-39.9751
-156.971	-140.079	-2.36245
-175.515	-108.09	-16.2981
-184.704	-144.649	-28.2362
-190.39	-115.272	-41.9093
-191.523	-129.609	-39.9708
-181.548	-140.126	-32.0035
-174.805	-148.888	-25.8399
-163.272	-114.169	-33.863
-190.7	-136.204	-7.76223
-192.071	-117.784	-30.8639
-184.896	-139.592	-17.2233
-196.017	-114.122	-23.5581
-169.408	-122.671	-6.53514
-151.771	-126.228	-9.66881
-188.743	-125.675	-23.9567
-160.062	-117.293	-38.0692
-170.572	-132.998	-7.59742
-161.594	-119.743	-0.267011
-179.376	-120.927	-7.58626
-178.63	-103.235	-15.1971
-168.198	-140.931	-41.3162
-162.959	-146.598	-2.94368
-176.998	-144.364	-1.21844
-153.494	-145.962	-44.4375
-158.529	-127.445	-4.32934
-168.546	-108.874	-39.5208
-165.37	-121.375	-4.66557
-180.446	-138.959	-17.9907
-155.101	-125.072	-36.683
-174.949	-118.399	-8.72436
-186.51	-146.659	-16.682
-194.815	-113.12	-34.9742
-184.542	-148.142	-22.1491
-191.086	-124.639	-11.6993
-158.861	-134.499	-11.1928
-169.437	-113.426	-23.0323
123.189	191.772	-68.851
110.517	155.991	-57.8874
126.355	153.812	-52.5718
131.311	166.698	-80.6074
104.471	176.088	-60.4871
142.336	153.781	-56.9983
111.704	197.737	-73.0898
104.011	173.526	-60.2675
114.179	167.122	-50.2012
147.152	193.821	-51.4654
102.913	170.326	-51.7444
129.924	154.267	-53.4531
148.951	150.998	-50.7662
103.897	161.659	-58.3868
115.794	161.687	-88.8351
119.065	176.315	-48.1269
100.567	159.498	-66.0129
100.438	168.146	-53.2841
111.996	194.762	-71.8868
114.007	160.638	-52.0387
139.761	188.137	-61.4823
146.594	186.163	-58.8016
103.972	197.838	-59.8161
113.504	159.048	-54.7988
121.13	195.177	-73.8263
146.581	166.423	-56.1254
139.788	150.578	-50.8211
149.14	159.001	-75.8918
108.519	185.565	-82.7023
114.959	174.811	-84.3921
101.751	154.383	-84.7658
119.779	173.543	-66.4446
108.086	197.058	-56.6634
126.264	187.866	-86.1938
123.226	181.795	-75.6787
118.587	153.066	-53.6234
112.29	195.856	-57.5219
129.872	176.654	-64.6503
101.059	167.597	-58.4577
144.84	194.44	-67.6428
107.187	178.615	-76.832
-203.726	183.499	-20.9665
-220.569	171.514	-42.1536
-232.317	199.128	-23.1244
-220.781	181.112	-42.8879
-209.436	185.409	-28.8017
-202.859	199.879	-30.7943
-233.647	158.35	-15.4839
-216.733	154.308	-13.1011
-207.494	184.979	-24.875
-208.639	165.831	-39.7485
-217.661	172.62	-23.2743
-213.266	188.25	-42.325
-201.964	197.874	-13.7043
-245.941	194.662	-39.4875
-211.521	197.007	-37.4453
-234.265	192.063	-26.6855
-213.424	198.839	-33.7403
-224.829	184.472	-44.8049
-200.577	199.161	-5.69573
-233.559	173.261	-0.39544
-208.107	150.672	-21.4971
-220.826	177.252	-10.7621
-224.897	186.124	-36.6198
-210.315	181.054	-16.7736
-221.961	178.136	-41.9912
-248.984	177.407	-34.7428
-209.237	154.049	-27.4614
-211.153	195.296	-7.42122
-234.95	170.695	-41.6344
-239.894	173.766	-39.0538
-230.044	175.538	-39.9413
-236.744	154.813	-21.0977
-236.631	164.389	-8.94941
-216.345	176.541	-0.16774
-222.935	152.554	-6.34142
-223.302	164.841	-28.3954
-245.583	161.205	-25.7344
-246.089	191.13	-36.8707
-218.676	151.518	-44.7156
-207.824	170.561	-1.04496
-218.341	155.597	-28.5527
-233.08	180.114	-15.8132
-233.483	183.701	-9.61883
-248.637	191.522	-39.6802
-248.178	185.848	-8.71462
-231.243	177.608	-0.100646
-242.048	162.816	-30.8826
-206.834	198.428	-29.8325
-237.829	172.006	-44.6483
-202.815	175.685	-30.3524
-233.901	155.021	-42.9096
-245.014	182.953	-21.792
-219.898	186.494	-38.9731
-229.424	176.295	-22.7751
-234.728	183.573	-23.8497
-212.542	152.496	-43.5486
-208.574	157.127	-13.9513
-200.294	169.029	-22.911
-242.234	-83.1099	22.7635
-208.888	-84.0763	30.2207
-241.493	-94.5783	21.3761
-230.093	-63.1552	38.3972
-200.936	-69.6939	39.0039
-249.489	-56.8137	1.94509
-248.008	-50.9975	32.0031
-243.88	-93.9629	11.8355
-218.7	-54.6056	20.9983
-212.643	-52.1722	28.0926
-205.902	-59.8345	11.0393
-241.009	-54.7878	9.21273
-213.041	-70.9596	13.7983
-248.215	-83.5818	6.5305
-220.583	-70.8569	10.3537
-236.248	-58.4481	37.1094
-236.555	-50.966	5.44763
-214.781	-66.7241	0.754871
-214.653	-83.3641	7.6572
-237.365	-99.3438	1.44004
-247.658	-95.8257	24.1023
-236.738	-90.3196	2.93677
-249.163	-50.1251	8.81688
-225.65	-81.82	0.838557
-206.387	-97.5239	1.13402
-237.345	-64.8827	9.17769
-223.796	-50.5259	23.4479
-214.59	-82.8149	0.882864
-237.825	-76.1603	5.71758
-206.509	-98.0394	1.86734
-211.645	-72.1237	1.04498
-220.985	-71.4125	16.3454
-205.512	-67.5109	32.1279
-238.983	-74.5539	15.9521
-233.286	-77.186	28.7139
-234.507	-95.8965	2.93881
-217.928	-79.2959	0.00387872
-238.828	-81.4623	26.2013
-248.846	-51.2532	12.0339
-209.652	-68.1255	1.7186
-241.796	-85.7581	41.2938
-210.633	-85.5004	0.731411
-202.434	-68.6523	22.9242
-242.072	-60.6557	36.2128
-202.921	-87.6909	37.7397
-227.698	-87.9666	5.05502
-227.216	-58.9821	11.7977
-202.759	-56.728	3.20652
-244.847	-72.7218	13.513
-204.464	-99.3676	38.3297
-242.885	-51.8584	5.00842
-202.066	-69.5383	19.7859
-231.615	-78.7626	7.81539
-242.831	-66.9533	17.5079
143.078	-202.569	-53.3456
107.081	-231.02	-47.67
125.384	-244.575	-56.4843
147.583	-222.486	-53.4111
113.657	-225.012	-89.3487
115.115	-213.458	-46.0281
132.964	-232.829	-56.6789
142.914	-246.056	-79.7995
106.926	-212.86	-66.7981
139.261	-240.928	-85.9608
115.908	-241.993	-74.6504
101.178	-248.005	-55.6702
113.593	-204.647	-69.2754
115.025	-244.683	-71.0977
147.925	-239.619	-52.3445
131.587	-235.641	-65.7541
